timestamp,AF3_theta,AF3_alpha,AF3_low_beta,AF3_high_beta,AF3_gamma,F7_theta,F7_alpha,F7_low_beta,F7_high_beta,F7_gamma,F3_theta,F3_alpha,F3_low_beta,F3_high_beta,F3_gamma,FC5_theta,FC5_alpha,FC5_low_beta,FC5_high_beta,FC5_gamma,T7_theta,T7_alpha,T7_low_beta,T7_high_beta,T7_gamma,P7_theta,P7_alpha,P7_low_beta,P7_high_beta,P7_gamma,O1_theta,O1_alpha,O1_low_beta,O1_high_beta,O1_gamma,O2_theta,O2_alpha,O2_low_beta,O2_high_beta,O2_gamma,P8_theta,P8_alpha,P8_low_beta,P8_high_beta,P8_gamma,T8_theta,T8_alpha,T8_low_beta,T8_high_beta,T8_gamma,FC6_theta,FC6_alpha,FC6_low_beta,FC6_high_beta,FC6_gamma,F4_theta,F4_alpha,F4_low_beta,F4_high_beta,F4_gamma,F8_theta,F8_alpha,F8_low_beta,F8_high_beta,F8_gamma,AF4_theta,AF4_alpha,AF4_low_beta,AF4_high_beta,AF4_gamma
2024-07-03 15:45:56.817724,17.067,24.426,1.265,1.215,0.492,0.482,1.331,0.436,0.069,0.103,10.07,53.146,29.792,8.417,0.744,0.854,0.581,0.908,0.171,0.048,6144.197,1901.319,947.492,438.163,183.602,4825.946,1678.067,916.002,315.766,90.739,1142.73,1384.744,1097.944,163.23,85.96,1055.394,272.235,125.067,35.246,39.78,147.508,109.909,19.496,9.934,7.002,626.757,298.048,118.208,69.837,34.402,297.376,99.444,110.167,18.53,10.257,551.457,194.582,150.075,40.231,19.34,23.326,19.594,12.591,24.726,8.242,106.328,194.588,29.267,24.369,3.744
2024-07-03 15:45:56.938312,16.5,28.428,1.406,0.893,0.36,0.526,1.527,0.381,0.081,0.097,11.35,41.71,26.635,6.319,0.542,0.816,0.709,0.933,0.193,0.058,9219.13,2796.216,1426.703,658.867,278.42,7488.401,2569.195,1389.097,480.539,138.157,1436.311,1440.244,1215.981,200.947,111.884,681.045,203.813,99.971,22.224,20.226,101.809,85.574,13.122,6.688,4.849,463.623,222.463,86.556,48.815,23.38,219.292,80.03,81.561,15.747,7.737,393.236,137.948,102.742,28.014,13.405,18.857,15.646,10.165,17.398,5.803,90.585,155.765,26.392,18.586,2.859
2024-07-03 15:45:57.057567,15.706,32.116,1.499,0.601,0.241,0.555,1.741,0.301,0.096,0.096,12.905,31.542,23.085,4.562,0.353,0.773,0.825,0.923,0.215,0.068,11512.745,3501.018,1800.892,831.006,353.264,9563.118,3278.492,1757.295,610.406,175.573,1624.991,1293.488,1179.216,230.1,137.178,384.824,144.3,72.595,13.385,7.827,62.136,60.527,7.963,3.874,2.882,347.493,147.123,55.344,28.831,13.061,146.948,60.123,53.623,12.693,5.254,236.488,83.823,57.773,16.292,7.701,14.794,11.873,7.995,10.678,3.518,70.844,115.688,24.82,13.069,2.146
2024-07-03 15:45:57.192154,14.761,34.491,1.501,0.402,0.161,0.544,1.933,0.221,0.112,0.101,14.47,25.326,20.142,3.503,0.223,0.714,0.912,0.885,0.234,0.074,12395.371,3772.427,1942.938,895.133,382.36,10490.907,3563.164,1895.349,660.642,190.107,1679.504,1011.31,1016.851,254.761,163.413,207.124,100.54,47.485,8.642,2.465,38.495,41.112,5.585,2.142,1.66,302.862,94.313,32.742,15.133,6.173,104.356,47.063,33.382,10.325,3.537,133.152,48.934,26.602,8.213,3.787,12.153,9.287,6.729,5.921,1.956,53.965,85.895,26.298,9.128,1.726
2024-07-03 15:45:57.312595,13.754,34.645,1.473,0.306,0.126,0.553,2.058,0.159,0.129,0.111,16.867,24.023,18.236,3.101,0.174,0.683,0.964,0.826,0.247,0.076,11367.774,3505.9,1808.239,829.764,355.341,9756.466,3326.635,1765.298,615.269,176.377,1583.044,702.944,798.414,279.047,190.473,122.241,72.076,27.945,6.515,1.453,31.086,30.926,6.202,1.779,1.531,333.857,76.709,23.006,9.874,4.14,97.02,47.925,22.861,9.316,2.94,99.323,46.087,13.658,5.552,2.571,12.613,8.172,6.651,3.413,1.335,42.676,70.901,31.035,7.044,1.582
2024-07-03 15:45:57.433015,12.888,32.684,1.736,0.342,0.148,1.365,2.287,0.256,0.183,0.132,20.25,26.14,17.37,3.043,0.206,2.039,1.352,0.947,0.329,0.113,8980.239,2883.755,1479.827,679.494,289.953,8161.447,2929.513,1468.941,524.169,142.081,1379.336,464.888,598.149,301.617,214.631,88.225,54.844,15.509,5.599,2.011,35.981,29.56,9.238,2.763,2.529,431.901,93.922,26.045,12.215,6.726,122.71,65.592,19.877,9.902,3.366,141.26,77.823,16.923,8.215,4.044,17.037,8.316,7.649,2.552,1.52,37.164,67.967,37.465,6.267,1.616
2024-07-03 15:45:57.567295,15.37,30.742,2.775,0.645,0.278,5.247,3.152,0.907,0.387,0.199,27.721,29.836,17.491,3.072,0.307,9.208,3.347,1.91,0.734,0.297,7208.529,2346.052,1104.765,565.308,235.565,9843.266,3522.935,1141.876,573.667,118.066,1107.161,339.392,461.854,315.482,229.603,71.952,44.223,10.383,5.55,3.073,50.683,34.99,14.098,4.899,4.395,584.27,137.515,38.612,19.768,12.429,171.037,96.462,20.627,11.733,4.427,237.846,134.569,31.003,14.528,7.425,25.483,9.28,9.373,2.482,2.177,36.258,70.179,42.533,5.982,1.741
2024-07-03 15:45:57.687745,25.268,32.029,4.811,1.368,0.576,14.808,5.227,2.479,0.853,0.346,41.809,33.708,18.411,3.1,0.458,27.3,8.258,4.365,1.732,0.74,8691.996,2402.771,849.751,625.593,245.706,20587.568,6572.651,953.121,1006.924,146.753,826.877,302.265,391.89,311.599,229.091,64.906,38.848,10.559,6.15,4.386,73.571,44.863,20.25,7.858,6.678,761.752,192.942,56.066,29.903,19.307,230.692,130.651,22.402,14.023,5.681,375.234,198.462,49.926,22.154,11.587,36.667,10.578,11.252,2.679,2.986,39.599,71.453,43.763,5.789,1.913
2024-07-03 15:45:57.822507,42.844,38.54,7.716,2.531,1.042,30.247,8.649,4.999,1.595,0.579,62.07,36.901,19.847,3.124,0.626,56.66,16.306,8.403,3.37,1.454,15022.007,3339.85,806.804,925.96,343.792,43593.025,12794.169,1001.227,1943.908,253.56,571.122,296.24,357.524,284.329,210.092,63.63,36.968,13.043,6.945,5.654,101.227,56.304,26.791,11.111,8.786,917.596,247.845,73.815,40.22,25.294,280.723,158.005,23.88,15.848,6.739,500.535,252.412,67.695,28.744,15.308,47.495,11.681,12.641,2.936,3.685,45.707,68.825,40.644,5.718,2.087
2024-07-03 15:45:57.943367,65.52,49.412,10.818,3.918,1.585,49.11,12.845,7.969,2.472,0.854,85.791,39.517,20.996,3.115,0.765,92.624,26.013,13.247,5.351,2.304,25051.807,5017.374,956.577,1407.059,505.241,75644.608,21380.808,1269.482,3256.277,425.828,370.886,274.13,323.705,235.776,175.148,66.892,35.841,15.342,7.511,6.532,127.616,65.084,32.266,13.832,10.07,1008.587,290.917,86.958,47.925,28.415,306.871,169.628,24.514,16.54,7.272,581.391,278.988,78.396,32.142,17.384,54.802,12.215,13.013,3.079,4.045,53.946,62.469,35.26,5.798,2.214
2024-07-03 15:45:58.063014,85.701,60.757,13.28,5.153,2.056,66.027,16.602,10.56,3.272,1.104,106.638,41.744,21.204,3.078,0.86,124.871,34.37,17.533,7.161,3.067,35844.371,6830.923,1186.061,1901.768,666.795,108334.909,29934.822,1644.328,4579.283,613.181,228.086,232.714,278.824,175.615,132.012,72.304,34.045,16.586,7.662,6.766,145.621,67.477,35.324,15.256,10.099,999.491,315.701,91.545,50.643,27.598,300.067,162.312,24.263,15.871,7.135,589.989,268.669,78.923,31.358,17.145,56.097,11.971,12.195,3.021,3.939,61.896,55.914,30.849,6.041,2.259
2024-07-03 15:45:58.183101,100.021,68.2,14.652,6.08,2.445,78.606,19.736,12.373,4.002,1.388,121.787,44.581,20.857,3.434,1.234,148.056,39.996,20.595,8.668,3.778,43458.493,8052.119,1358.68,2215.699,759.66,131315.164,35636.8,1994.134,5476.485,757.843,141.474,189.17,229.57,117.76,90.159,77.331,31.962,16.651,7.394,6.327,149.668,62.068,35.294,15.012,8.873,887.316,319.671,85.992,47.517,23.21,259.279,139.942,23.301,14.295,6.525,519.268,225.6,70.578,27.482,15.283,50.922,11.46,10.403,2.806,3.415,68.614,54.267,29.437,6.488,2.252
2024-07-03 15:45:58.317375,108.659,69.131,15.432,6.933,2.956,88.005,23.742,13.97,4.986,1.928,131.17,48.868,21.512,5.009,2.538,163.154,44.601,23.297,10.361,4.845,45267.843,8209.79,1395.248,2226.837,746.183,136923.539,36600.284,2262.172,5657.984,826.988,133.41,165.512,192.667,76.789,57.384,78.873,30.436,15.781,6.837,5.426,139.076,50.798,32.486,13.288,6.828,703.665,303.707,71.893,39.589,16.91,202.376,111.069,22.531,12.731,5.895,404.228,166.755,58.954,23.351,13.751,42.378,11.73,8.203,2.58,2.676,72.267,62.276,31.583,7.238,2.293
2024-07-03 15:45:58.438151,117.102,64.015,16.648,8.069,3.821,97.913,30.367,16.201,6.57,2.923,139.183,54.621,24.748,8.386,5.251,176.233,51.097,27.01,12.869,6.691,41157.817,7305.151,1293.966,1935.274,633.902,124810.333,32742.587,2447.079,5102.67,821.396,258.539,188.851,192.325,63.212,37.541,75.409,30.008,14.523,6.186,4.399,118.135,38.292,28.018,10.712,4.627,496.257,271.002,53.605,29.319,10.818,142.364,83.797,22.874,11.954,5.662,281.066,112.506,50.453,21.904,14.512,34.336,13.569,6.294,2.483,1.979,72.409,80.829,36.112,8.288,2.473
2024-07-03 15:45:58.558107,127.547,55.611,19.017,9.655,5.089,109.892,40.016,19.543,8.782,4.355,146.656,60.507,30.908,13.338,9.218,191.198,61.039,32.462,16.35,9.353,32596.206,5718.086,1110.796,1451.173,465.028,99381.266,25702.337,2580.904,4049.635,764.802,555.735,276.467,242.28,77.96,29.405,67.759,30.426,13.37,5.608,3.545,94.487,29.335,23.171,8.041,2.848,318.084,225.828,36.057,19.468,6.513,99.075,62.806,24.767,12.198,5.963,190.583,77.186,48.897,24.355,18.231,30.983,16.922,5.086,2.561,1.503,71.354,105.498,40.724,9.466,2.793
2024-07-03 15:45:58.692034,141.385,47.101,22.275,11.416,6.511,123.538,50.869,23.483,11.175,5.92,155.408,64.08,38.442,18.687,13.519,208.561,72.991,38.765,20.153,12.291,22677.87,3998.877,909.825,935.29,294.796,70033.006,17953.202,2666.268,2868.927,687.443,1002.495,417.872,334.501,111.227,28.318,58.461,31.56,12.755,5.192,2.997,74.964,26.433,18.818,5.833,1.752,191.57,174.779,22.727,11.964,4.4,73.91,48.059,27.427,13.109,6.567,143.885,62.7,53.326,29.479,23.72,33.176,20.801,4.633,2.726,1.284,72.743,128.253,42.996,10.408,3.14
2024-07-03 15:45:58.812292,151.379,40.428,25.232,12.713,7.611,132.69,59.337,26.64,12.956,7.115,158.561,63.23,44.534,22.71,16.801,219.848,82.663,43.674,22.994,14.551,14014.104,2608.686,734.228,523.814,165.843,44432.583,11605.414,2652.929,1882.975,608.873,1489.347,575.554,439.787,148.656,29.974,50.878,34.284,12.872,4.909,2.681,62.122,28.718,15.183,4.264,1.241,119.22,125.017,14.567,7.323,3.802,65.994,36.905,29.586,13.986,7.024,131.02,60.486,58.797,34.257,28.484,38.346,23.64,4.621,2.833,1.216,77.568,141.227,41.502,10.867,3.34
2024-07-03 15:45:58.947450,153.151,35.584,26.243,12.856,7.913,132.465,61.766,27.421,13.359,7.475,153.174,57.529,46.254,23.918,17.886,217.161,85.008,44.656,23.549,15.205,8194.949,1730.688,592.385,273.892,91.943,27261.546,7544.942,2481.846,1234.103,530.433,1868.257,697.189,519.781,177.088,32.04,46.991,39.448,13.581,4.687,2.431,54.629,32.682,11.942,3.186,1.015,78.893,83.459,10.658,4.942,3.636,63.383,27.023,29.868,14.244,6.915,127.571,59.092,59.631,35.652,30.059,43.142,24.087,4.675,2.759,1.148,86.657,139.618,36.262,10.66,3.251
2024-07-03 15:45:59.068346,139.816,31.171,24.179,11.484,7.189,117.849,56.264,24.888,12.045,6.807,133.442,47.75,42.118,21.769,16.348,192.256,77.016,40.302,21.189,13.83,4964.177,1254.739,465.556,157.95,59.242,17541.138,5337.495,2111.165,866.906,441.177,2004.034,737.014,539.411,184.683,32.137,46.829,46.791,14.706,4.471,2.119,48.199,34.42,8.83,2.377,0.836,56.264,55.18,9.258,3.902,3.236,56.96,18.139,27.83,13.702,6.089,115.516,52.13,53.26,32.328,27.389,43.197,21.722,4.51,2.493,0.993,94.277,123.666,28.599,9.857,2.844
2024-07-03 15:45:59.187804,115.175,25.846,19.2,8.828,5.601,91.775,43.926,19.43,9.321,5.297,103.904,35.673,33.208,16.956,12.728,149.202,59.786,31.297,16.382,10.766,3284.034,942.247,335.73,105.834,42.919,12139.94,3907.56,1581.84,625.803,332.767,1842.231,675.587,484.46,166.592,28.667,48.758,54.461,15.851,4.228,1.716,41.074,31.654,5.974,1.703,0.636,43.641,40.431,8.907,3.437,2.569,45.207,11.385,23.929,12.535,4.734,88.167,40.46,40.927,25.192,21.314,38.479,17.3,4.118,2.109,0.765,98.382,98.445,20.47,8.728,2.222
2024-07-03 15:45:59.307936,83.554,19.788,12.754,5.656,3.644,59.818,28.528,12.662,6.026,3.439,69.805,24.02,22.447,11.08,8.262,96.843,38.406,20.276,10.568,6.984,2032.034,642.957,209.551,66.174,28.075,7749.825,2517.369,1005.31,401.503,213.586,1442.892,530.263,370.558,128.075,21.984,50.056,59.648,16.446,3.935,1.296,32.009,24.878,3.613,1.119,0.431,35.585,33.827,8.69,3.102,1.798,30.803,6.997,19.329,11.057,3.218,59.017,27.028,26.512,16.561,13.869,29.867,12.202,3.56,1.707,0.52,94.517,71.019,13.616,7.547,1.564
2024-07-03 15:45:59.443194,54.747,14.813,6.895,2.893,1.905,31.05,14.865,6.602,3.115,1.79,40.665,15.335,12.975,5.865,4.297,49.948,19.614,10.493,5.43,3.615,1043.814,383.449,108.302,33.34,15.185,4094.479,1282.95,515.788,204.939,109.195,936.229,347.512,235.929,82.042,14.163,48.525,59.925,16.07,3.58,0.984,21.815,16.654,1.997,0.682,0.267,30.572,30.241,8.283,2.787,1.116,17.591,4.716,15.092,9.461,1.93,30.508,15.366,13.956,8.883,7.291,20.349,7.729,2.92,1.361,0.315,82.86,47.445,9.067,6.459,1.039
2024-07-03 15:45:59.562905,35.31,12.234,2.936,1.108,0.757,11.81,5.79,2.539,1.187,0.703,22.105,10.699,6.744,2.421,1.683,18.711,7.308,3.985,2.033,1.373,373.563,212.257,43.144,12.713,6.703,1539.261,472.311,191.474,75.608,40.355,488.107,181.53,119.189,41.796,7.534,43.503,54.416,14.59,3.18,0.869,12.47,9.372,1.065,0.416,0.175,27.442,26.696,7.6,2.434,0.638,8.91,3.727,11.705,7.849,1.093,13.222,7.458,5.732,3.726,2.999,12.713,4.619,2.326,1.103,0.187,66.769,31.856,6.76,5.511,0.723
2024-07-03 15:45:59.683569,26.303,12.491,1.032,0.317,0.234,2.778,1.559,0.64,0.293,0.211,14.518,9.807,4.001,0.846,0.501,4.153,1.698,0.977,0.466,0.331,85.933,132.095,13.497,3.783,2.858,358.689,100.292,41.818,16.181,8.656,182.196,69.476,43.466,15.45,3.441,35.534,44.706,12.235,2.847,0.951,6.308,4.617,0.635,0.295,0.157,24.25,23.422,6.992,2.272,0.38,4.627,3.402,9.04,6.227,0.739,4.929,3.544,1.958,1.261,1.129,8.334,2.999,1.874,0.924,0.14,51.647,27.888,6.105,4.767,0.598
2024-07-03 15:45:59.817155,23.558,15.392,0.482,0.143,0.115,0.372,0.47,0.154,0.062,0.099,13.61,11.36,4.166,0.461,0.235,0.325,0.295,0.245,0.069,0.062,12.628,112.593,6.56,2.061,2.031,27.434,6.181,2.512,0.984,0.563,43.139,16.142,9.441,3.464,1.828,26.262,34.43,9.519,2.788,1.154,3.245,2.541,0.476,0.27,0.192,20.412,22.608,6.743,2.741,0.302,3.53,3.491,6.836,4.641,0.774,3.483,2.52,1.075,0.55,0.81,6.877,2.589,1.637,0.798,0.152,42.205,37.528,6.508,4.426,0.583
2024-07-03 15:45:59.938686,22.198,20.364,0.446,0.153,0.124,0.195,0.469,0.135,0.046,0.108,14.33,13.885,6.442,0.482,0.253,0.056,0.223,0.271,0.047,0.047,9.337,113.476,6.898,2.784,2.174,0.939,0.233,0.067,0.063,0.061,4.281,1.591,1.002,0.466,1.633,17.674,27.542,7.147,3.165,1.371,2.687,2.273,0.455,0.306,0.251,17.248,26.877,7.174,4.166,0.358,3.592,4.015,5.003,3.271,1.053,3.96,3.062,1.3,0.445,0.958,6.994,3.079,1.643,0.712,0.197,39.953,59.622,7.712,4.748,0.6
2024-07-03 15:46:00.058066,20.009,26.646,0.537,0.171,0.132,0.201,0.606,0.14,0.049,0.115,14.607,16.421,10.069,0.577,0.261,0.096,0.239,0.364,0.051,0.047,9.167,116.622,6.895,3.746,2.262,0.862,0.331,0.088,0.102,0.064,1.683,0.515,0.439,0.284,1.702,11.258,26.035,5.623,3.944,1.51,3.01,2.774,0.481,0.381,0.311,15.388,36.85,8.266,6.456,0.515,3.913,4.959,3.777,2.334,1.459,4.52,4.326,1.753,0.409,1.047,7.472,4.302,1.905,0.686,0.256,43.663,89.535,9.638,5.788,0.625
2024-07-03 15:46:00.192819,16.822,32.84,0.661,0.19,0.133,2.403,2.498,1.126,0.429,0.227,14.038,18.078,14.083,0.701,0.236,1.137,0.966,0.81,0.195,0.094,9.617,121.344,6.325,4.666,2.177,0.689,0.487,0.105,0.147,0.062,1.535,0.573,0.394,0.287,1.558,7.616,28.893,4.963,4.856,1.52,3.501,3.456,0.527,0.469,0.359,15.604,50.356,9.67,9.037,0.747,4.237,6.01,3.285,1.913,1.873,5.263,5.782,2.194,0.396,1.011,7.588,5.978,2.318,0.706,0.316,49.31,117.868,11.72,7.183,0.663
2024-07-03 15:46:00.313637,14.82,37.81,1.326,0.836,0.532,125.279,96.484,21.479,11.719,4.086,12.774,18.185,17.164,0.807,0.187,91.43,33.312,17.064,6.35,2.134,98.345,147.756,15.876,7.269,2.259,0.767,0.872,0.184,0.2,0.058,1.157,0.598,0.324,0.296,1.223,6.528,33.381,4.871,5.575,1.433,3.661,4.051,0.628,0.55,0.453,16.693,64.026,11.506,11.256,1.115,4.675,6.987,3.356,1.862,2.224,6.013,6.983,2.499,0.443,0.878,7.062,7.779,2.74,0.753,0.382,56.698,136.663,13.381,8.795,1.038
2024-07-03 15:46:00.433852,21.028,45.001,5.503,5.594,3.125,1005.059,723.992,98.102,74.49,26.59,11.048,16.556,18.243,0.902,0.141,791.971,251.568,117.744,46.941,17.05,650.344,274.308,73.925,25.232,14.519,4.635,2.033,0.528,0.313,0.121,0.947,0.578,0.25,0.314,0.81,7.709,37.972,5.157,5.962,1.381,3.612,4.682,0.999,0.648,0.805,18.747,78.052,15.28,12.894,1.861,5.301,8.49,3.995,1.996,2.655,7.148,8.304,2.98,0.751,0.757,6.03,10.207,3.495,0.887,0.529,73.638,151.488,15.675,11.187,2.55
2024-07-03 15:46:00.553596,44.473,62.359,17.32,19.473,10.243,3742.814,2552.955,273.545,244.519,88.997,9.618,14.003,17.233,1.058,0.137,3162.15,956.931,432.62,177.754,67.138,2356.081,628.009,233.008,99.89,88.822,14.074,4.748,1.482,0.638,0.52,0.749,0.527,0.203,0.361,0.442,11.237,43.221,5.927,6.121,1.516,3.493,5.593,1.929,0.817,1.645,24.49,95.479,22.69,14.201,3.216,6.444,12.024,5.509,2.287,3.435,9.549,10.868,4.228,1.548,0.789,5.245,14.453,5.145,1.225,0.861,113.739,176.587,20.895,15.111,5.916
2024-07-03 15:46:00.687828,88.371,96.63,38.887,44.96,22.831,9004.078,5952.205,565.03,548.206,202.042,9.12,12.564,15.049,1.337,0.207,8076.576,2389.134,1067.05,444.097,170.988,5596.261,1296.163,522.966,277.96,288.991,33.325,9.479,3.142,1.342,1.593,0.654,0.475,0.194,0.444,0.198,17.01,50.8,7.287,6.263,1.903,3.872,6.965,3.559,1.094,3.028,37.23,118.629,34.038,15.588,5.165,8.308,19.136,8.186,2.827,4.728,13.467,15.623,6.607,2.887,1.052,5.44,21.299,8.058,1.822,1.42,182.622,223.575,30.385,20.701,11.12
2024-07-03 15:46:00.808406,146.913,147.464,67.792,79.091,39.129,16381.97,10561.238,933.316,948.262,352.594,10.31,14.756,12.95,1.733,0.355,15392.536,4489.711,1997.884,836.185,325.497,10218.32,2233.915,909.115,571.057,639.894,58.0,15.753,5.402,2.458,3.461,0.573,0.462,0.215,0.559,0.087,24.327,60.758,9.076,6.501,2.455,4.919,8.812,5.702,1.452,4.714,58.52,146.511,47.279,17.164,7.337,10.855,30.186,11.774,3.634,6.397,18.98,22.425,9.926,4.528,1.506,6.979,30.188,11.956,2.599,2.129,271.126,289.671,43.493,26.972,17.119
2024-07-03 15:46:00.943207,204.656,204.7,97.094,113.4,54.856,24103.755,15262.11,1292.639,1343.529,503.26,13.296,23.026,11.872,2.152,0.545,23621.841,6820.18,3033.112,1272.893,499.021,15100.423,3235.904,1300.627,931.485,1091.529,83.189,22.111,7.632,3.802,5.849,0.472,0.509,0.244,0.677,0.063,31.685,70.68,10.786,6.762,2.968,6.792,10.935,7.816,1.794,6.228,86.47,174.646,58.546,18.561,9.105,13.389,44.196,15.386,4.575,7.995,24.483,29.932,13.275,5.995,2.0,9.358,39.071,15.835,3.352,2.797,354.608,355.545,57.197,32.045,22.152
2024-07-03 15:46:01.063254,245.712,251.624,118.413,137.121,64.958,30271.893,18856.245,1583.359,1602.513,608.393,20.039,39.734,11.746,2.486,0.73,30403.507,8697.303,3869.323,1626.699,640.987,18813.659,4023.921,1611.364,1263.296,1524.489,101.298,26.788,9.481,5.032,8.128,0.576,0.696,0.339,0.797,0.081,38.797,77.594,12.468,7.011,3.412,9.947,13.315,9.182,2.085,7.15,117.291,197.822,64.197,19.205,9.87,15.592,60.046,17.678,5.445,9.018,30.182,36.68,15.528,7.153,2.651,12.397,45.48,18.643,3.914,3.226,406.763,397.11,67.644,34.214,24.561
2024-07-03 15:46:01.182366,258.154,272.323,125.532,142.168,65.946,33887.526,20545.027,1880.261,1687.684,647.762,34.323,65.816,11.986,2.797,0.937,33445.402,9490.813,4225.002,1779.1,703.806,20417.647,4424.955,1792.244,1473.878,1803.409,107.062,28.883,10.756,5.895,9.635,2.247,1.569,0.795,1.045,0.178,52.542,80.56,15.354,8.049,4.637,17.851,17.188,9.845,2.834,7.692,145.445,212.755,62.17,18.605,9.398,20.276,80.045,19.381,6.745,9.45,42.076,46.974,18.804,10.264,4.957,18.629,48.341,19.739,4.276,3.359,414.122,396.216,72.278,32.921,23.666
2024-07-03 15:46:01.301933,238.84,259.362,117.089,126.991,57.592,35450.112,20371.195,2377.596,1681.36,638.018,58.153,98.94,12.037,3.291,1.259,31705.128,8920.231,3974.783,1676.331,665.295,19886.74,4468.087,1853.102,1518.623,1839.848,104.465,28.908,11.842,6.359,9.981,7.575,3.907,2.009,1.625,0.444,81.537,81.708,21.387,11.285,8.059,35.908,24.685,10.62,4.919,8.65,164.994,219.501,53.735,16.691,7.945,33.187,107.77,22.836,9.438,9.823,71.541,68.449,27.657,19.03,11.238,31.266,48.709,19.224,4.622,3.319,380.672,351.193,71.242,29.13,20.129
2024-07-03 15:46:01.438330,198.365,218.333,97.068,97.358,43.017,36630.967,19079.139,3222.194,1714.897,617.004,90.87,132.963,11.885,4.127,1.766,25771.933,7190.454,3208.391,1355.342,539.398,18002.893,4341.107,1855.146,1414.941,1632.337,96.845,28.126,13.077,6.566,9.209,17.738,8.091,4.167,2.656,0.925,129.808,84.514,31.645,17.625,14.51,66.523,37.004,12.403,8.887,10.779,172.169,220.939,42.764,13.986,6.114,58.402,143.852,30.042,14.119,10.795,126.094,105.685,45.364,35.609,22.738,51.986,48.913,17.882,5.184,3.3,325.985,278.75,67.418,24.762,15.552
2024-07-03 15:46:01.558306,151.418,165.004,72.866,63.422,27.142,38379.978,17587.057,4368.108,1873.04,616.909,125.486,159.458,12.099,5.281,2.426,17711.356,4891.954,2187.022,925.754,369.363,15824.217,4239.028,1853.41,1225.462,1264.242,91.493,27.842,14.687,6.69,7.727,31.656,13.614,6.998,4.033,1.565,189.998,90.962,44.94,26.468,23.33,105.537,52.842,15.452,14.373,14.152,166.304,219.88,33.336,11.283,4.542,94.019,183.171,41.096,20.316,12.616,200.718,154.913,70.823,58.273,38.163,77.745,50.726,16.658,6.032,3.437,272.6,204.049,63.874,21.533,11.617
2024-07-03 15:46:01.691682,112.668,116.438,51.392,34.874,14.358,40918.869,16426.382,5528.609,2128.891,642.538,153.553,170.695,12.975,6.48,3.083,9956.04,2719.68,1219.412,517.731,207.11,14103.271,4232.397,1852.681,1021.177,860.892,89.819,28.31,16.285,6.792,6.077,46.046,19.079,9.767,5.416,2.201,246.771,99.259,57.547,35.519,32.279,143.34,68.13,19.014,19.999,17.917,149.942,216.053,27.572,9.145,3.579,131.741,215.27,53.268,26.403,14.828,276.513,203.403,97.72,81.205,53.616,102.691,53.849,15.883,6.946,3.695,236.003,145.87,61.444,19.921,9.228
2024-07-03 15:46:01.813393,86.292,83.436,36.092,16.866,6.706,42417.322,15486.832,6293.423,2349.685,667.803,164.88,162.783,14.132,7.271,3.512,4331.721,1166.556,525.423,224.391,90.139,12903.262,4235.935,1812.109,846.105,530.13,89.045,28.724,17.149,6.762,4.67,56.155,22.749,11.584,6.356,2.632,279.7,104.569,65.055,41.647,38.388,166.915,77.669,21.629,23.913,20.62,126.168,205.691,24.964,7.639,3.159,159.086,228.65,62.074,30.24,16.426,329.507,234.295,116.857,96.768,64.096,118.052,55.986,15.237,7.513,3.889,214.349,109.139,59.004,19.11,8.209
2024-07-03 15:46:01.934445,70.043,66.92,26.391,8.723,3.506,41227.89,14194.584,6320.124,2371.554,652.581,156.086,137.647,14.707,7.251,3.531,1320.377,352.786,160.079,69.435,28.315,11715.024,4063.583,1674.618,702.913,318.755,85.799,27.574,16.487,6.385,3.63,58.888,23.319,11.796,6.503,2.704,276.757,101.516,64.301,42.369,39.349,168.359,77.533,21.868,24.641,20.942,99.218,184.157,23.213,6.403,2.923,166.205,216.24,63.414,30.208,16.394,339.098,234.751,120.605,99.095,65.799,118.651,54.228,14.02,7.356,3.786,195.924,86.6,54.174,17.674,7.642
