timestamp,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
2024-07-03 15:44:05.819100,4290.256,4284.231,4320.769,4297.051,4294.359,4276.538,4271.282,4285.128,4290.128,4265.513,4444.615,4471.026,4361.41,4413.205
2024-07-03 15:44:05.827000,4277.564,4296.41,4302.564,4302.436,4301.923,4269.872,4254.359,4265.513,4272.564,4253.333,4468.718,4455.128,4371.026,4396.667
2024-07-03 15:44:05.834900,4277.821,4308.846,4292.179,4325.641,4277.051,4255.385,4239.744,4252.949,4258.59,4246.923,4462.564,4444.744,4367.692,4388.846
2024-07-03 15:44:05.842700,4297.949,4319.103,4308.077,4332.436,4296.795,4263.205,4249.615,4250.769,4252.436,4235.641,4439.744,4447.436,4361.026,4387.436
2024-07-03 15:44:05.850600,4303.846,4315.513,4315.769,4325.128,4295.513,4266.026,4252.051,4254.103,4269.359,4232.051,4444.231,4454.615,4336.795,4401.154
2024-07-03 15:44:05.858400,4284.872,4307.692,4304.231,4323.205,4267.564,4257.692,4246.795,4265.0,4286.667,4252.692,4456.282,4459.359,4327.821,4417.308
2024-07-03 15:44:05.866300,4260.641,4293.846,4291.667,4303.333,4284.231,4256.923,4244.744,4256.026,4266.41,4255.769,4428.077,4443.077,4346.282,4395.128
2024-07-03 15:44:05.874100,4266.154,4286.026,4292.436,4296.41,4295.385,4264.231,4246.282,4245.769,4246.282,4233.333,4419.103,4432.949,4359.359,4369.872
2024-07-03 15:44:05.882000,4285.769,4299.744,4296.154,4324.103,4266.154,4270.128,4252.179,4257.821,4258.59,4237.564,4454.487,4444.359,4364.872,4381.41
2024-07-03 15:44:05.889800,4279.487,4315.385,4284.615,4330.641,4250.0,4261.154,4249.487,4257.308,4269.872,4267.051,4462.564,4440.513,4369.487,4395.256
2024-07-03 15:44:05.897500,4276.923,4307.821,4283.718,4309.359,4273.846,4255.256,4243.846,4253.718,4276.41,4269.103,4445.641,4441.538,4350.128,4403.974
2024-07-03 15:44:05.905300,4293.462,4305.513,4304.487,4317.949,4295.769,4264.103,4255.256,4274.615,4284.231,4255.385,4460.0,4464.359,4338.462,4410.641
2024-07-03 15:44:05.913000,4292.949,4322.821,4315.256,4344.744,4291.282,4267.436,4269.231,4288.077,4281.41,4261.667,4468.59,4468.59,4372.051,4407.949
2024-07-03 15:44:05.920900,4284.744,4320.513,4310.385,4324.487,4279.872,4264.103,4262.692,4277.051,4269.744,4253.59,4444.615,4460.641,4389.872,4410.128
2024-07-03 15:44:05.928800,4281.154,4294.231,4304.231,4296.923,4282.051,4264.359,4247.051,4266.154,4260.513,4235.128,4445.769,4462.949,4366.795,4410.769
2024-07-03 15:44:05.936700,4277.564,4289.231,4304.744,4308.59,4286.154,4262.949,4245.256,4263.59,4262.564,4260.385,4457.051,4457.564,4350.256,4398.718
2024-07-03 15:44:05.944500,4291.923,4310.385,4316.026,4318.333,4261.41,4261.154,4259.487,4266.667,4272.564,4288.59,4460.513,4461.282,4359.872,4400.256
2024-07-03 15:44:05.952400,4308.59,4318.846,4322.308,4321.41,4238.462,4266.154,4268.59,4277.051,4274.744,4268.077,4471.923,4478.846,4371.923,4414.359
2024-07-03 15:44:05.960200,4294.872,4308.462,4309.615,4328.59,4275.897,4267.179,4258.462,4280.0,4274.872,4251.154,4467.821,4472.436,4371.026,4413.846
2024-07-03 15:44:05.968000,4277.436,4299.744,4300.0,4320.641,4319.872,4265.385,4247.308,4270.256,4280.513,4262.564,4451.154,4451.282,4367.051,4408.59
2024-07-03 15:44:05.975700,4285.385,4295.256,4303.718,4299.103,4280.641,4263.205,4242.821,4260.513,4270.897,4250.641,4432.051,4449.103,4351.795,4404.487
2024-07-03 15:44:05.983500,4291.667,4296.795,4308.718,4306.667,4251.667,4261.923,4239.744,4264.359,4263.718,4237.821,4430.769,4460.897,4332.692,4403.333
2024-07-03 15:44:05.991200,4289.872,4293.846,4312.821,4327.692,4292.692,4264.487,4243.333,4265.513,4273.846,4266.026,4457.051,4467.051,4347.308,4410.128
2024-07-03 15:44:05.999000,4301.026,4295.128,4318.974,4318.333,4289.615,4262.821,4249.744,4263.974,4271.538,4286.154,4481.795,4471.538,4381.667,4408.59
2024-07-03 15:44:06.006700,4308.205,4309.487,4322.436,4309.744,4246.923,4261.026,4249.744,4276.41,4266.667,4264.744,4477.949,4476.026,4386.154,4403.59
2024-07-03 15:44:06.014600,4307.564,4322.821,4327.179,4329.359,4271.026,4274.359,4257.564,4283.333,4279.872,4260.256,4468.205,4476.026,4371.923,4425.0
2024-07-03 15:44:06.022500,4309.231,4325.128,4328.333,4343.846,4322.179,4284.103,4265.769,4272.051,4286.538,4281.538,4466.795,4480.128,4363.333,4451.538
2024-07-03 15:44:06.030400,4309.872,4307.051,4317.949,4326.538,4298.974,4270.513,4253.846,4263.846,4277.821,4271.795,4454.487,4479.231,4355.256,4430.897
2024-07-03 15:44:06.038200,4313.59,4297.179,4312.436,4315.897,4271.154,4266.923,4246.538,4267.179,4272.436,4255.641,4460.513,4465.385,4374.103,4394.744
2024-07-03 15:44:06.046100,4318.846,4314.103,4323.077,4327.949,4291.667,4274.872,4252.436,4266.795,4281.026,4273.846,4478.718,4462.051,4403.077,4402.949
2024-07-03 15:44:06.053900,4311.154,4322.564,4331.923,4333.205,4282.051,4271.282,4252.436,4264.872,4286.026,4293.718,4468.846,4475.641,4385.128,4424.359
2024-07-03 15:44:06.061600,4306.154,4309.103,4321.667,4330.128,4257.821,4269.615,4249.231,4264.231,4262.051,4281.538,4458.205,4475.897,4345.641,4430.0
2024-07-03 15:44:06.069400,4309.615,4295.513,4300.128,4309.231,4279.487,4269.359,4240.256,4246.026,4227.179,4242.308,4448.59,4453.59,4331.538,4427.051
2024-07-03 15:44:06.077200,4290.513,4283.974,4287.692,4287.436,4303.718,4262.308,4229.872,4231.667,4226.923,4213.846,4414.615,4433.846,4334.744,4401.667
2024-07-03 15:44:06.085000,4271.026,4271.41,4289.487,4296.667,4289.103,4261.795,4236.538,4247.692,4252.821,4232.308,4401.795,4435.641,4335.128,4376.282
2024-07-03 15:44:06.092700,4291.923,4274.615,4308.718,4305.256,4246.538,4264.487,4251.795,4273.59,4271.795,4265.0,4448.59,4461.41,4345.513,4390.513
2024-07-03 15:44:06.100500,4328.846,4291.923,4335.897,4307.308,4228.718,4266.538,4263.333,4288.718,4287.436,4285.641,4498.846,4492.949,4385.256,4428.333
2024-07-03 15:44:06.108200,4337.436,4309.103,4338.846,4322.436,4279.103,4276.282,4264.231,4286.41,4293.974,4298.077,4491.41,4499.615,4404.872,4450.0
2024-07-03 15:44:06.116000,4315.385,4308.718,4317.308,4316.282,4321.923,4280.641,4253.974,4270.256,4281.282,4281.667,4460.0,4480.256,4368.846,4435.385
2024-07-03 15:44:06.123800,4302.692,4297.821,4315.769,4302.436,4285.897,4274.744,4245.513,4268.205,4277.821,4265.641,4462.949,4468.333,4345.513,4420.0
2024-07-03 15:44:06.131600,4315.769,4293.59,4334.872,4323.974,4257.308,4278.974,4252.179,4283.077,4299.359,4297.949,4481.667,4479.103,4385.0,4436.282
2024-07-03 15:44:06.139300,4323.974,4269.359,4340.641,4318.59,4261.154,4284.487,4260.385,4277.692,4302.308,4313.59,4462.949,4485.513,4394.872,4441.795
2024-07-03 15:44:06.147100,4302.308,4243.333,4320.641,4273.462,4257.949,4272.692,4253.59,4260.256,4261.923,4257.564,4434.103,4468.077,4335.0,4409.103
2024-07-03 15:44:06.154800,4276.026,4250.897,4296.154,4273.59,4282.564,4261.154,4243.59,4259.359,4239.359,4216.795,4442.179,4451.026,4310.769,4393.077
2024-07-03 15:44:06.162600,4276.154,4261.154,4296.795,4304.103,4287.436,4269.487,4245.385,4262.821,4256.154,4254.872,4447.692,4454.231,4346.795,4406.538
2024-07-03 15:44:06.170300,4298.59,4259.487,4314.872,4296.923,4261.282,4286.538,4253.59,4266.282,4275.641,4303.846,4446.923,4463.205,4369.103,4414.487
2024-07-03 15:44:06.178200,4307.564,4255.256,4314.872,4281.795,4266.026,4281.154,4251.795,4266.667,4276.026,4285.641,4453.59,4460.0,4343.333,4415.256
2024-07-03 15:44:06.186000,4297.821,4239.103,4306.923,4293.205,4265.641,4266.282,4252.179,4257.692,4260.0,4240.769,4452.949,4456.41,4339.872,4413.333
2024-07-03 15:44:06.193900,4301.282,4236.923,4322.949,4298.333,4266.154,4279.487,4263.718,4264.231,4254.744,4245.769,4467.436,4472.308,4375.769,4414.615
2024-07-03 15:44:06.201700,4312.821,4261.026,4333.846,4290.769,4292.949,4287.436,4264.487,4277.051,4269.359,4268.974,4481.282,4479.615,4380.769,4409.231
2024-07-03 15:44:06.209600,4311.154,4268.718,4320.385,4301.667,4289.744,4268.205,4262.051,4271.154,4282.308,4270.641,4463.59,4468.462,4355.769,4401.154
2024-07-03 15:44:06.217500,4303.333,4252.692,4310.256,4316.667,4255.128,4257.308,4261.538,4262.949,4275.256,4272.821,4450.897,4467.179,4335.513,4417.692
2024-07-03 15:44:06.225400,4296.795,4243.462,4310.385,4298.846,4259.744,4266.282,4255.385,4262.564,4263.077,4273.462,4461.667,4466.795,4344.615,4427.821
2024-07-03 15:44:06.233200,4293.846,4246.538,4309.103,4283.462,4273.333,4270.0,4248.462,4264.103,4261.154,4248.333,4461.538,4460.256,4365.128,4413.59
2024-07-03 15:44:06.241100,4302.436,4256.282,4310.641,4300.0,4257.949,4270.0,4250.128,4269.872,4264.231,4240.513,4464.615,4471.538,4365.256,4426.41
2024-07-03 15:44:06.248900,4309.487,4265.897,4309.231,4309.615,4262.179,4273.077,4250.256,4270.769,4266.923,4276.923,4481.282,4478.718,4357.564,4443.333
2024-07-03 15:44:06.256600,4298.846,4256.154,4300.0,4289.103,4274.872,4277.051,4249.872,4263.59,4266.538,4287.692,4476.667,4458.462,4358.077,4410.513
2024-07-03 15:44:06.264400,4285.513,4251.282,4297.821,4276.795,4272.692,4280.513,4255.128,4261.795,4263.205,4250.513,4459.487,4442.692,4351.923,4391.795
2024-07-03 15:44:06.272100,4287.949,4273.077,4305.0,4301.154,4270.513,4272.949,4254.359,4257.051,4263.846,4235.128,4455.385,4452.308,4346.538,4412.308
2024-07-03 15:44:06.279900,4300.769,4272.564,4315.128,4317.436,4273.205,4265.256,4250.128,4248.077,4271.282,4266.282,4460.897,4466.795,4359.615,4422.308
2024-07-03 15:44:06.287600,4302.821,4250.256,4317.949,4298.462,4287.179,4273.846,4249.231,4249.103,4266.923,4285.385,4465.641,4464.487,4359.872,4422.949
2024-07-03 15:44:06.295400,4293.718,4263.333,4304.744,4287.949,4291.795,4277.051,4248.077,4250.128,4248.077,4267.821,4463.59,4444.359,4356.282,4413.59
2024-07-03 15:44:06.303100,4290.897,4281.795,4291.923,4297.051,4261.282,4267.692,4246.667,4246.154,4243.462,4240.385,4450.641,4434.359,4347.821,4399.359
2024-07-03 15:44:06.310900,4297.179,4263.846,4304.487,4298.462,4245.897,4266.538,4245.641,4246.282,4253.333,4232.564,4445.641,4450.385,4321.538,4409.487
2024-07-03 15:44:06.318700,4296.538,4257.692,4323.077,4300.0,4280.769,4266.923,4247.692,4245.128,4253.205,4248.846,4461.41,4459.615,4335.641,4411.026
2024-07-03 15:44:06.326500,4295.256,4275.769,4326.154,4315.769,4298.077,4263.205,4258.205,4248.718,4251.154,4262.564,4462.949,4460.385,4371.282,4402.949
2024-07-03 15:44:06.334200,4311.026,4278.59,4329.231,4323.077,4287.821,4276.026,4272.179,4269.615,4278.205,4274.231,4454.487,4478.333,4368.333,4434.615
2024-07-03 15:44:06.342000,4308.718,4272.564,4323.205,4301.923,4289.487,4282.308,4262.436,4272.949,4292.436,4271.795,4458.718,4478.846,4355.256,4438.718
2024-07-03 15:44:06.349700,4279.744,4265.769,4311.538,4285.769,4261.41,4267.692,4245.641,4251.538,4257.821,4247.564,4461.923,4455.897,4349.103,4388.718
2024-07-03 15:44:06.357600,4275.769,4265.256,4311.538,4305.769,4235.256,4267.436,4255.769,4250.769,4241.923,4240.128,4463.077,4460.128,4333.077,4386.41
2024-07-03 15:44:06.365400,4298.462,4267.179,4319.103,4304.872,4275.897,4284.615,4271.795,4266.282,4277.051,4268.974,4474.744,4480.769,4339.487,4432.436
2024-07-03 15:44:06.373300,4305.128,4272.821,4319.872,4284.615,4308.974,4279.872,4256.538,4263.59,4285.897,4291.667,4474.103,4474.744,4378.974,4443.205
2024-07-03 15:44:06.381100,4293.974,4276.154,4314.103,4312.821,4283.462,4267.564,4245.769,4255.641,4252.821,4268.205,4454.872,4465.641,4385.0,4424.744
2024-07-03 15:44:06.389000,4285.128,4257.564,4311.026,4326.026,4270.641,4277.564,4263.077,4257.051,4250.897,4242.179,4458.205,4471.026,4344.872,4411.41
2024-07-03 15:44:06.396800,4283.205,4257.692,4303.59,4281.795,4291.667,4282.308,4261.026,4254.359,4273.077,4252.436,4463.205,4457.949,4328.846,4393.59
2024-07-03 15:44:06.404700,4294.103,4289.872,4305.385,4280.256,4283.205,4273.846,4251.026,4257.821,4274.744,4264.231,4448.333,4451.154,4352.821,4399.103
2024-07-03 15:44:06.412600,4306.026,4297.564,4315.641,4323.205,4258.077,4276.923,4262.821,4270.641,4268.333,4262.179,4456.026,4471.026,4362.051,4434.872
2024-07-03 15:44:06.420500,4304.231,4278.462,4318.718,4326.154,4257.051,4278.462,4263.718,4267.821,4270.385,4272.436,4466.667,4472.564,4350.128,4437.564
2024-07-03 15:44:06.428300,4291.41,4267.051,4308.462,4295.0,4267.308,4267.564,4246.026,4251.026,4262.308,4254.103,4435.0,4447.179,4331.795,4404.231
2024-07-03 15:44:06.436200,4279.872,4260.385,4294.744,4279.231,4285.0,4264.487,4243.846,4246.538,4256.538,4210.385,4417.436,4440.128,4314.231,4391.538
2024-07-03 15:44:06.444000,4286.923,4270.0,4299.744,4289.872,4282.051,4269.872,4254.744,4257.564,4273.974,4230.385,4450.897,4455.256,4325.769,4403.077
2024-07-03 15:44:06.451700,4293.077,4283.59,4299.103,4304.359,4256.282,4264.744,4246.667,4257.692,4274.872,4280.385,4450.0,4450.769,4342.308,4399.487
2024-07-03 15:44:06.459500,4276.538,4259.231,4277.821,4288.59,4245.641,4255.128,4229.744,4241.026,4247.821,4265.128,4422.051,4429.359,4324.103,4386.923
2024-07-03 15:44:06.467200,4273.205,4247.692,4278.077,4265.769,4257.308,4258.846,4232.051,4242.692,4246.667,4226.41,4438.974,4434.231,4321.667,4395.897
2024-07-03 15:44:06.475000,4286.41,4267.564,4309.103,4286.154,4266.026,4271.154,4251.026,4260.641,4270.128,4226.154,4447.564,4463.846,4348.333,4412.436
2024-07-03 15:44:06.482700,4282.692,4259.103,4311.282,4304.231,4263.462,4270.128,4252.179,4258.205,4271.41,4249.872,4425.385,4469.744,4344.615,4406.154
2024-07-03 15:44:06.490600,4278.077,4253.846,4286.282,4287.436,4277.436,4266.154,4245.641,4250.385,4264.487,4268.718,4428.846,4447.564,4332.564,4392.436
2024-07-03 15:44:06.498400,4282.308,4268.974,4282.821,4269.615,4277.179,4275.769,4251.154,4257.821,4261.41,4248.718,4447.179,4434.487,4339.487,4393.462
2024-07-03 15:44:06.506300,4278.974,4262.949,4298.205,4276.154,4249.487,4280.513,4253.718,4266.026,4255.513,4223.718,4453.974,4447.949,4340.128,4397.436
2024-07-03 15:44:06.514200,4277.821,4260.513,4307.051,4295.256,4250.256,4275.897,4257.949,4274.872,4265.641,4248.077,4464.487,4471.154,4344.231,4402.051
2024-07-03 15:44:06.522000,4279.103,4268.59,4302.179,4291.538,4286.41,4280.256,4266.154,4278.205,4279.744,4272.308,4464.487,4471.795,4351.667,4417.821
2024-07-03 15:44:06.529700,4278.462,4255.128,4300.897,4273.974,4291.923,4281.538,4262.436,4270.897,4275.513,4247.564,4445.641,4464.103,4337.436,4419.231
2024-07-03 15:44:06.537600,4289.231,4261.538,4310.0,4290.385,4272.821,4274.615,4258.846,4270.0,4276.923,4242.051,4447.179,4472.179,4338.077,4411.795
2024-07-03 15:44:06.545400,4298.974,4294.231,4314.359,4316.667,4281.026,4277.821,4265.897,4278.205,4284.744,4264.359,4470.0,4478.077,4362.949,4420.641
2024-07-03 15:44:06.553200,4292.949,4281.538,4304.872,4302.436,4263.718,4279.872,4265.513,4280.128,4272.564,4246.538,4472.564,4466.41,4349.487,4416.538
2024-07-03 15:44:06.560900,4296.282,4260.513,4302.179,4284.359,4251.154,4282.308,4262.949,4275.385,4269.744,4235.897,4456.282,4462.308,4328.205,4402.436
2024-07-03 15:44:06.568700,4301.026,4278.846,4310.256,4297.179,4288.462,4289.487,4268.462,4272.051,4283.974,4274.359,4455.128,4471.026,4348.205,4406.026
2024-07-03 15:44:06.576400,4285.385,4283.974,4315.641,4309.103,4295.769,4283.974,4264.487,4271.026,4277.821,4287.692,4470.641,4475.897,4356.923,4420.0
2024-07-03 15:44:06.584300,4275.385,4275.385,4308.077,4306.923,4273.718,4273.718,4257.051,4268.846,4262.821,4252.949,4467.308,4471.026,4336.795,4418.59
2024-07-03 15:44:06.592100,4289.744,4279.231,4301.282,4292.308,4272.692,4276.154,4258.974,4263.846,4262.308,4232.436,4445.513,4465.0,4338.333,4411.026
2024-07-03 15:44:06.600000,4299.744,4284.615,4312.821,4292.308,4285.256,4286.026,4263.846,4265.128,4264.744,4232.308,4446.282,4470.256,4349.359,4416.795
2024-07-03 15:44:06.607900,4287.564,4275.641,4309.231,4306.41,4271.026,4279.872,4260.769,4266.923,4255.0,4231.026,4462.692,4466.026,4338.718,4410.0
2024-07-03 15:44:06.615800,4278.333,4260.0,4293.718,4303.462,4234.231,4271.026,4260.769,4268.333,4259.359,4250.0,4461.026,4455.769,4330.0,4396.795
2024-07-03 15:44:06.623700,4293.59,4271.026,4302.949,4293.974,4238.974,4283.333,4271.538,4282.308,4283.846,4270.641,4458.077,4470.897,4338.846,4408.846
2024-07-03 15:44:06.631500,4299.744,4289.231,4310.128,4285.897,4287.564,4291.154,4270.769,4281.795,4275.0,4252.436,4458.846,4476.923,4351.795,4420.385
2024-07-03 15:44:06.639300,4281.538,4271.41,4293.974,4276.923,4295.769,4278.333,4253.59,4259.744,4242.821,4221.026,4440.385,4453.718,4346.282,4405.769
2024-07-03 15:44:06.647000,4280.256,4263.846,4291.538,4284.615,4270.256,4276.667,4253.333,4261.282,4252.051,4235.0,4433.718,4449.231,4325.385,4401.795
2024-07-03 15:44:06.654800,4284.872,4284.872,4300.128,4296.282,4250.128,4279.744,4260.128,4276.154,4273.077,4253.333,4450.769,4461.154,4321.026,4415.897
2024-07-03 15:44:06.662500,4271.667,4271.41,4294.103,4292.949,4231.795,4267.564,4248.846,4270.513,4259.615,4237.436,4446.154,4457.949,4334.103,4406.795
2024-07-03 15:44:06.670300,4277.821,4256.026,4293.462,4291.154,4252.564,4268.205,4247.051,4261.923,4252.564,4241.538,4445.128,4453.846,4350.385,4387.179
2024-07-03 15:44:06.678000,4299.231,4285.385,4306.667,4297.051,4302.436,4284.872,4266.41,4274.103,4274.359,4267.564,4451.667,4463.59,4368.59,4399.615
2024-07-03 15:44:06.685800,4297.308,4296.41,4310.128,4295.513,4301.154,4284.744,4269.744,4285.513,4283.205,4249.744,4429.359,4474.872,4350.128,4423.718
2024-07-03 15:44:06.693500,4297.436,4271.282,4307.308,4290.385,4257.692,4274.744,4257.436,4280.0,4269.359,4221.538,4438.462,4476.923,4318.59,4430.0
2024-07-03 15:44:06.701400,4310.897,4277.051,4318.205,4304.103,4240.897,4278.333,4263.718,4283.974,4277.564,4262.179,4493.718,4480.513,4356.282,4438.974
2024-07-03 15:44:06.709300,4302.564,4298.59,4320.897,4321.282,4261.795,4284.231,4268.462,4290.769,4294.615,4296.795,4494.359,4478.205,4400.769,4439.487
2024-07-03 15:44:06.717100,4286.282,4285.769,4300.513,4302.436,4290.385,4279.103,4254.487,4271.026,4272.179,4252.564,4443.718,4459.487,4366.667,4407.308
2024-07-03 15:44:06.724800,4298.077,4276.795,4301.41,4286.667,4302.949,4283.59,4250.128,4257.308,4252.179,4220.513,4447.949,4460.128,4333.846,4405.128
2024-07-03 15:44:06.732600,4327.436,4297.179,4331.282,4315.385,4294.487,4294.103,4266.538,4280.0,4273.077,4253.333,4487.949,4493.846,4355.513,4454.359
2024-07-03 15:44:06.740300,4336.282,4307.179,4336.795,4334.487,4274.615,4285.513,4268.59,4288.333,4275.897,4276.667,4482.564,4499.872,4377.821,4458.974
2024-07-03 15:44:06.748100,4308.718,4292.821,4309.872,4309.872,4260.897,4273.462,4248.59,4256.667,4239.744,4249.487,4454.744,4461.667,4371.795,4415.641
2024-07-03 15:44:06.755800,4291.41,4283.59,4299.103,4290.897,4270.0,4278.077,4246.923,4254.615,4231.282,4224.231,4452.051,4451.026,4348.974,4415.513
2024-07-03 15:44:06.763700,4317.308,4280.385,4320.0,4304.103,4280.641,4285.0,4264.359,4283.718,4263.846,4237.179,4471.795,4481.026,4339.359,4449.359
2024-07-03 15:44:06.771500,4333.974,4276.795,4338.59,4325.897,4287.308,4287.436,4268.974,4289.103,4288.718,4273.462,4490.641,4499.744,4367.179,4459.231
2024-07-03 15:44:06.779400,4323.59,4293.205,4332.821,4331.026,4293.205,4284.744,4261.41,4283.462,4296.282,4302.308,4497.051,4492.051,4393.205,4446.923
2024-07-03 15:44:06.787200,4327.436,4318.974,4325.897,4324.487,4285.256,4281.026,4258.077,4287.949,4295.513,4295.769,4488.333,4480.897,4386.282,4434.487
2024-07-03 15:44:06.795100,4329.487,4326.154,4329.103,4328.59,4276.154,4284.103,4257.949,4285.641,4283.974,4266.923,4476.667,4478.718,4374.872,4432.179
2024-07-03 15:44:06.802900,4313.462,4312.821,4323.333,4331.154,4274.744,4284.615,4260.256,4277.179,4278.205,4256.538,4475.641,4480.256,4364.103,4444.103
2024-07-03 15:44:06.810900,4308.59,4297.179,4311.923,4313.462,4273.077,4280.897,4258.333,4275.513,4283.333,4265.769,4472.564,4476.667,4351.667,4447.564
2024-07-03 15:44:06.818700,4310.0,4293.974,4309.103,4301.41,4279.103,4286.667,4250.641,4275.256,4274.744,4260.513,4458.59,4469.359,4356.538,4424.231
2024-07-03 15:44:06.826400,4293.718,4300.897,4309.487,4317.692,4279.103,4292.179,4252.436,4273.59,4266.41,4255.128,4452.821,4468.205,4355.641,4409.872
2024-07-03 15:44:06.834200,4284.487,4303.846,4306.282,4309.872,4247.051,4280.769,4255.897,4266.41,4272.051,4267.051,4455.769,4464.359,4335.769,4425.128
2024-07-03 15:44:06.841900,4291.667,4303.205,4297.436,4275.641,4230.769,4272.179,4247.821,4257.179,4265.0,4268.333,4454.615,4452.179,4350.385,4429.487
2024-07-03 15:44:06.849700,4287.821,4309.231,4284.872,4283.974,4250.128,4283.974,4245.769,4262.692,4260.0,4253.462,4455.897,4447.949,4381.538,4415.128
2024-07-03 15:44:06.857400,4275.385,4306.026,4277.821,4308.205,4262.051,4292.949,4254.231,4268.462,4264.231,4231.923,4457.949,4457.821,4358.205,4410.385
2024-07-03 15:44:06.865200,4281.026,4304.103,4279.615,4295.513,4265.128,4284.359,4248.59,4266.538,4253.59,4230.769,4453.59,4456.41,4344.872,4414.615
2024-07-03 15:44:06.872900,4289.744,4311.41,4281.923,4301.282,4259.231,4273.077,4233.077,4261.795,4248.205,4252.949,4456.667,4439.872,4366.923,4409.872
2024-07-03 15:44:06.880700,4273.718,4299.231,4276.667,4323.333,4250.256,4272.949,4229.744,4253.974,4259.872,4254.359,4463.974,4432.564,4353.846,4412.821
2024-07-03 15:44:06.888400,4269.615,4287.051,4275.513,4291.923,4254.744,4274.103,4236.026,4251.795,4264.615,4248.718,4456.538,4438.59,4338.974,4428.974
2024-07-03 15:44:06.896200,4298.462,4306.923,4295.256,4269.615,4256.282,4274.359,4241.026,4261.41,4261.154,4258.205,4460.256,4452.051,4364.487,4431.026
2024-07-03 15:44:06.904000,4316.282,4332.692,4316.026,4310.769,4253.462,4285.256,4253.462,4275.641,4264.744,4244.744,4482.949,4467.949,4375.256,4429.872
2024-07-03 15:44:06.911800,4308.462,4336.154,4308.718,4332.949,4270.256,4289.744,4261.154,4278.333,4269.872,4222.821,4479.103,4465.641,4348.077,4433.718
2024-07-03 15:44:06.919500,4297.821,4323.718,4296.795,4312.436,4287.436,4283.59,4253.59,4268.974,4275.128,4251.538,4452.436,4450.0,4345.513,4415.128
2024-07-03 15:44:06.927400,4289.872,4307.821,4303.462,4302.821,4278.077,4279.103,4252.179,4258.333,4263.462,4277.436,4448.205,4447.179,4364.744,4396.282
2024-07-03 15:44:06.935200,4296.795,4313.205,4313.205,4313.333,4281.026,4285.385,4261.41,4266.282,4247.436,4247.564,4462.179,4462.564,4360.641,4426.538
2024-07-03 15:44:06.943100,4311.538,4330.0,4319.359,4324.487,4276.538,4287.949,4267.051,4286.923,4261.923,4222.179,4464.872,4478.205,4342.308,4450.128
2024-07-03 15:44:06.950900,4298.462,4322.564,4317.692,4314.359,4251.667,4281.154,4263.333,4284.487,4280.513,4237.308,4459.231,4474.103,4340.897,4422.179
2024-07-03 15:44:06.958800,4278.205,4309.744,4300.897,4290.128,4260.256,4278.846,4255.769,4267.949,4269.872,4256.026,4459.103,4451.41,4354.872,4401.795
2024-07-03 15:44:06.966600,4273.205,4307.308,4286.41,4285.769,4274.487,4277.821,4247.436,4263.077,4249.872,4246.795,4458.974,4437.692,4354.487,4402.949
2024-07-03 15:44:06.974500,4277.564,4307.949,4295.897,4292.821,4254.615,4278.205,4249.744,4263.462,4246.282,4228.205,4451.667,4446.538,4338.974,4399.359
2024-07-03 15:44:06.982300,4288.333,4310.385,4309.487,4300.256,4259.487,4282.692,4260.0,4266.026,4254.487,4231.154,4443.59,4461.41,4335.769,4410.0
2024-07-03 15:44:06.990200,4289.231,4308.59,4301.667,4309.744,4290.641,4283.974,4258.846,4273.205,4275.641,4248.462,4454.615,4465.513,4355.641,4433.077
2024-07-03 15:44:06.998000,4278.333,4307.179,4291.667,4304.615,4268.974,4271.923,4249.359,4269.872,4287.692,4258.077,4478.205,4456.923,4367.436,4432.179
2024-07-03 15:44:07.006000,4280.0,4307.564,4296.154,4290.128,4244.872,4262.308,4244.231,4260.769,4265.641,4254.231,4476.795,4452.564,4357.949,4414.615
2024-07-03 15:44:07.013800,4286.026,4305.256,4296.667,4294.487,4268.333,4271.026,4246.026,4261.795,4241.026,4232.564,4464.231,4459.359,4356.41,4403.846
2024-07-03 15:44:07.021700,4280.897,4307.949,4293.718,4296.41,4265.513,4277.564,4245.769,4264.103,4238.718,4217.179,4458.59,4459.744,4339.744,4410.385
2024-07-03 15:44:07.029500,4283.462,4314.615,4305.641,4295.641,4249.103,4276.538,4249.615,4271.026,4255.513,4236.538,4445.385,4462.692,4318.077,4430.897
2024-07-03 15:44:07.037200,4285.897,4300.0,4308.974,4315.256,4266.795,4277.179,4261.154,4276.154,4267.692,4253.333,4444.872,4461.667,4338.718,4420.128
2024-07-03 15:44:07.045000,4273.718,4288.077,4290.641,4309.103,4280.0,4278.333,4262.436,4266.923,4260.897,4245.385,4461.154,4443.462,4371.154,4383.59
2024-07-03 15:44:07.052700,4275.513,4309.744,4289.103,4295.769,4282.308,4278.59,4259.103,4263.59,4257.051,4242.821,4470.385,4445.385,4373.718,4392.051
2024-07-03 15:44:07.060600,4292.051,4321.154,4306.41,4303.846,4275.897,4279.615,4257.564,4269.231,4266.667,4246.026,4473.462,4471.41,4350.641,4432.308
2024-07-03 15:44:07.068400,4297.051,4310.641,4308.974,4305.128,4251.538,4278.205,4254.615,4265.641,4263.974,4251.795,4473.333,4470.513,4338.974,4432.949
2024-07-03 15:44:07.076300,4292.821,4308.718,4303.333,4297.436,4258.974,4279.744,4256.795,4260.769,4258.333,4272.436,4458.077,4454.744,4362.051,4414.359
